종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
067770,세진티에스,KOSDAQ,IT부품,"2,730",60,2.25,"22,922,698,890"
053450,세코닉스,KOSDAQ,의료·정밀기기,"7,690",-160,-2.04,"113,756,655,070"
222810,세토피아,KOSDAQ,금속,"1,250",-80,-6.02,"94,574,187,500"
252500,세화피앤씨,KOSDAQ,화학,869,11,1.28,"36,051,672,910"
321370,센서뷰,KOSDAQ,IT부품,"4,870",-150,-2.99,"127,254,950,600"
347000,센코,KOSDAQ,의료·정밀기기,"2,975",-5,-0.17,"98,189,803,600"
331920,셀레믹스,KOSDAQ,제약,"4,525",15,0.33,"36,942,769,700"
049180,셀루메드,KOSDAQ,제약,"1,924",198,11.47,"82,356,290,900"
299660,셀리드,KOSDAQ,기타서비스,"4,080",185,4.75,"55,500,146,160"
268600,셀리버리,KOSDAQ,기타서비스,"6,680",0,0.00,"244,941,204,600"
108860,셀바스AI,KOSDAQ,소프트웨어,"19,350",150,0.78,"520,801,186,500"
208370,셀바스헬스케어,KOSDAQ,의료·정밀기기,"5,940",0,0.00,"152,542,550,160"
318160,셀바이오휴먼텍,KOSDAQ,섬유·의류,"4,280",160,3.88,"39,636,656,280"
068760,셀트리온제약,KOSDAQ,제약,"114,400",-300,-0.26,"4,531,729,030,400"
068940,셀피글로벌,KOSDAQ,정보기기,778,0,0.00,"29,766,744,466"
060230,소니드,KOSDAQ,화학,"3,150",630,25.00,"124,264,189,350"
290690,소룩스,KOSDAQ,일반전기전자,"3,840",-10,-0.26,"562,524,480,000"
950200,소마젠,KOSDAQ,기타서비스,"5,770",-250,-4.15,"110,992,025,810"
032680,소프트센,KOSDAQ,컴퓨터서비스,710,-9,-1.25,"74,969,442,440"
032685,소프트센우,KOSDAQ,컴퓨터서비스,"10,540",90,0.86,"3,764,276,680"
258790,소프트캠프,KOSDAQ,출판·매체복제,"1,490",12,0.81,"37,237,013,160"
066910,손오공,KOSDAQ,유통,"3,340",165,5.20,"112,839,425,060"
043100,솔고바이오,KOSDAQ,의료·정밀기기,540,20,3.85,"35,887,972,320"
035610,솔본,KOSDAQ,기타서비스,"4,785",50,1.06,"130,850,595,645"
357780,솔브레인,KOSDAQ,화학,"305,000","-8,500",-2.71,"2,372,462,630,000"
036830,솔브레인홀딩스,KOSDAQ,기타서비스,"58,100",-700,-1.19,"1,218,011,653,600"
304100,솔트룩스,KOSDAQ,소프트웨어,"27,650",600,2.22,"334,393,791,200"
328380,솔트웨어,KOSDAQ,컴퓨터서비스,"1,409",-6,-0.42,"48,276,254,202"
086980,쇼박스,KOSDAQ,오락·문화,"4,130",265,6.86,"258,694,940,000"
050960,수산아이앤티,KOSDAQ,출판·매체복제,"12,700",730,6.10,"85,737,700,000"
084180,수성웹툰,KOSDAQ,기계·장비,620,14,2.31,"71,820,824,180"
253840,수젠텍,KOSDAQ,의료·정밀기기,"8,100",380,4.92,"135,453,124,800"
298830,슈어소프트테크,KOSDAQ,소프트웨어,"5,540",-140,-2.46,"291,509,597,940"
236200,슈프리마,KOSDAQ,일반전기전자,"24,150",200,0.84,"173,717,542,950"
094840,슈프리마에이치큐,KOSDAQ,컴퓨터서비스,"7,700",100,1.32,"80,633,168,000"
192440,슈피겐코리아,KOSDAQ,IT부품,"30,350",50,0.17,"188,666,617,050"
424960,스마트레이더시스템,KOSDAQ,정보기기,"11,620",-140,-1.19,"179,684,010,800"
136510,스마트솔루션즈,KOSDAQ,기계·장비,"11,600",0,0.00,"666,441,355,600"
099440,스맥,KOSDAQ,기계·장비,"4,170",245,6.24,"167,814,952,980"
033790,스카이문스테크놀로지,KOSDAQ,디지털컨텐츠,"1,323",-90,-6.37,"22,645,923,300"
276040,스코넥,KOSDAQ,디지털컨텐츠,"7,990",-60,-0.75,"100,310,247,260"
159910,스킨앤스킨,KOSDAQ,반도체,819,-31,-3.65,"29,004,945,606"
115570,스타플렉스,KOSDAQ,화학,"2,650",10,0.38,"21,158,946,200"
330730,스톤브릿지벤처스,KOSDAQ,금융,"5,170",150,2.99,"93,839,791,100"
352090,스톰테크,KOSDAQ,화학,"8,000",-100,-1.23,"107,491,992,000"
253450,스튜디오드래곤,KOSDAQ,오락·문화,"44,150",600,1.38,"1,327,082,686,700"
408900,스튜디오미르,KOSDAQ,방송서비스,"32,450","-1,250",-3.71,"170,649,877,200"
204630,스튜디오산타클로스,KOSDAQ,오락·문화,303,5,1.68,"37,231,787,358"
415380,스튜디오삼익,KOSDAQ,유통,"15,100",-230,-1.50,"63,805,019,800"
013810,스페코,KOSDAQ,기계·장비,"3,845",35,0.92,"56,350,282,150"
203690,스피어파워,KOSDAQ,종이·목재,"13,060",370,2.92,"162,242,055,320"
049830,승일,KOSDAQ,금속,"8,890",0,0.00,"54,514,475,680"
020710,시공테크,KOSDAQ,기타서비스,"4,425",110,2.55,"88,712,267,250"
033170,시그네틱스,KOSDAQ,반도체,"1,955",-55,-2.74,"167,598,863,645"
048870,시너지이노베이션,KOSDAQ,의료·정밀기기,"3,245",-180,-5.26,"268,388,576,280"
025320,시노펙스,KOSDAQ,IT부품,"10,250",-260,-2.47,"859,133,844,000"
269620,시스웍,KOSDAQ,의료·정밀기기,889,0,0.00,"132,090,012,299"
429270,시지트로닉스,KOSDAQ,반도체,"9,980",-20,-0.20,"44,972,375,000"
418250,시큐레터,KOSDAQ,소프트웨어,"7,400",-180,-2.37,"59,063,410,800"
131090,시큐브,KOSDAQ,소프트웨어,973,5,0.52,"42,812,000,000"
232830,시큐센,KOSDAQ,소프트웨어,"3,300",-50,-1.49,"38,634,657,600"
290520,신도기연,KOSDAQ,기계·장비,"3,440",80,2.38,"54,797,005,280"
001000,신라섬유,KOSDAQ,유통,"1,432",9,0.63,"34,765,437,280"
025870,신라에스지,KOSDAQ,유통,"7,010",100,1.45,"28,040,000,000"
215600,신라젠,KOSDAQ,기타서비스,"5,770",200,3.59,"593,543,311,250"
065350,신성델타테크,KOSDAQ,일반전기전자,"116,100","-4,300",-3.57,"3,190,886,362,800"
416180,신성에스티,KOSDAQ,운송장비·부품,"49,500","7,700",18.42,"447,469,011,000"
162300,신스틸,KOSDAQ,금속,"3,530",-10,-0.28,"146,393,978,460"
290560,신시웨이,KOSDAQ,소프트웨어,"11,260",-50,-0.44,"40,894,923,760"
002800,신신제약,KOSDAQ,제약,"6,530",10,0.15,"99,063,365,000"
472220,신영스팩10호,KOSDAQ,금융,"2,150",5,0.23,"10,083,500,000"
419270,신영스팩7호,KOSDAQ,금융,"4,390",-55,-1.24,"18,898,950,000"
430220,신영스팩8호,KOSDAQ,금융,"2,340",-5,-0.21,"15,818,400,000"
445970,신영스팩9호,KOSDAQ,금융,"2,225",-10,-0.45,"11,926,000,000"
017000,신원종합개발,KOSDAQ,건설,"2,845",10,0.35,"33,195,536,815"
012790,신일제약,KOSDAQ,제약,"7,390",110,1.51,"88,579,606,850"
138070,신진에스엠,KOSDAQ,금속,"2,885",40,1.41,"50,496,743,540"
226330,신테카바이오,KOSDAQ,출판·매체복제,"10,470",0,0.00,"159,756,233,250"
418210,신한제10호스팩,KOSDAQ,금융,"2,410",-5,-0.21,"8,820,600,000"
452980,신한제11호스팩,KOSDAQ,금융,"1,978",2,0.10,"37,394,090,000"
393360,신한제8호스팩,KOSDAQ,금융,"2,080",0,0.00,"15,288,000,000"
405640,신한제9호스팩,KOSDAQ,금융,"3,400",-15,-0.44,"15,419,000,000"
056700,신화인터텍,KOSDAQ,IT부품,"2,240",10,0.45,"65,262,603,840"
187270,신화콘텍,KOSDAQ,IT부품,"4,750",5,0.11,"48,183,263,750"
243840,신흥에스이씨,KOSDAQ,IT부품,"59,400",800,1.37,"462,358,135,800"
257720,실리콘투,KOSDAQ,유통,"11,540",720,6.65,"696,891,760,360"
222800,심텍,KOSDAQ,반도체,"30,800",-350,-1.12,"981,107,604,400"
036710,심텍홀딩스,KOSDAQ,IT부품,"2,715",-15,-0.55,"131,270,643,675"
160980,싸이맥스,KOSDAQ,반도체,"19,900",-100,-0.50,"217,392,435,700"
356890,싸이버원,KOSDAQ,소프트웨어,"9,270",-60,-0.64,"44,185,733,100"
217330,싸이토젠,KOSDAQ,기타서비스,"14,900",-620,-3.99,"332,977,958,600"
010280,쌍용정보통신,KOSDAQ,컴퓨터서비스,835,13,1.58,"54,378,361,310"
208640,썸에이지,KOSDAQ,출판·매체복제,354,3,0.85,"49,291,049,916"
222420,쎄노텍,KOSDAQ,비금속,"1,204",-13,-1.07,"54,734,118,124"
037760,쎄니트,KOSDAQ,금속,"1,370",26,1.93,"46,351,101,770"
099320,쎄트렉아이,KOSDAQ,통신장비,"34,050","1,250",3.81,"372,891,015,900"
049960,쎌바이오텍,KOSDAQ,제약,"12,470",-30,-0.24,"117,218,000,000"
088280,쏘닉스,KOSDAQ,반도체,"3,850",60,1.58,"66,629,986,500"
050890,쏠리드,KOSDAQ,통신장비,"6,260",40,0.64,"383,247,466,400"
109670,씨싸이트,KOSDAQ,섬유·의류,"28,000","4,900",21.21,"159,961,788,000"
066790,씨씨에스,KOSDAQ,방송서비스,"4,745",-455,-8.75,"265,838,890,720"
222080,씨아이에스,KOSDAQ,기계·장비,"13,720",-100,-0.72,"971,405,690,080"
352480,씨앤씨인터내셔널,KOSDAQ,화학,"73,100","2,700",3.84,"732,019,087,100"
264660,씨앤지하이테크,KOSDAQ,반도체,"13,140",80,0.61,"122,424,525,900"
352700,씨앤투스,KOSDAQ,섬유·의류,"3,150",0,0.00,"85,922,231,850"
297090,씨에스베어링,KOSDAQ,기계·장비,"8,210",50,0.61,"223,886,700,000"
900120,씨엑스아이,KOSDAQ,금융,120,1,0.84,"34,587,859,920"
359090,씨엔알리서치,KOSDAQ,기타서비스,"1,215",4,0.33,"66,730,549,545"
115530,씨엔플러스,KOSDAQ,IT부품,389,-21,-5.12,"26,437,607,000"
115480,씨유메디칼,KOSDAQ,의료·정밀기기,815,11,1.37,"39,303,014,770"
340810,씨유박스,KOSDAQ,소프트웨어,"6,820",50,0.74,"70,572,412,020"
376290,씨유테크,KOSDAQ,IT부품,"3,225",140,4.54,"56,945,437,500"
189330,씨이랩,KOSDAQ,소프트웨어,"13,530",-510,-3.63,"82,428,602,520"
096530,씨젠,KOSDAQ,제약,"25,850",650,2.58,"1,350,041,944,900"
101240,씨큐브,KOSDAQ,화학,"4,685",-15,-0.32,"47,497,392,040"
060590,씨티씨바이오,KOSDAQ,제약,"8,650",-60,-0.69,"209,165,823,000"
260930,씨티케이,KOSDAQ,화학,"4,955",50,1.02,"95,837,583,405"
052300,씨티프라퍼티,KOSDAQ,유통,502,1,0.20,"59,563,017,860"
013990,아가방컴퍼니,KOSDAQ,유통,"5,310",-20,-0.38,"174,632,816,160"
123860,아나패스,KOSDAQ,반도체,"25,500","-1,450",-5.38,"309,147,082,500"
025980,아난티,KOSDAQ,숙박·음식,"6,430",130,2.06,"582,747,543,540"
058220,아리온,KOSDAQ,통신장비,275,0,0.00,"10,717,917,100"
125210,아모그린텍,KOSDAQ,IT부품,"10,930",-70,-0.64,"180,309,914,700"
357580,아모센스,KOSDAQ,IT부품,"10,500",10,0.10,"117,812,772,000"
052710,아모텍,KOSDAQ,IT부품,"7,700",-30,-0.39,"112,536,339,300"
074430,아미노로직스,KOSDAQ,유통,"1,585",20,1.28,"139,205,547,740"
092040,아미코젠,KOSDAQ,음식료·담배,"8,730",30,0.34,"477,594,615,510"
083930,아바코,KOSDAQ,기계·장비,"16,290",-330,-1.99,"251,074,479,420"
149950,아바텍,KOSDAQ,IT부품,"12,270",80,0.66,"191,504,025,000"
036010,아비코전자,KOSDAQ,일반전기전자,"12,310",-150,-1.20,"163,636,017,540"
050860,아세아텍,KOSDAQ,기계·장비,"2,240",-10,-0.44,"50,400,000,000"
136410,아셈스,KOSDAQ,화학,"8,860",60,0.68,"97,629,279,160"
246720,아스타,KOSDAQ,제약,"7,130",130,1.86,"94,144,199,150"
067390,아스트,KOSDAQ,운송장비·부품,"1,113",0,0.00,"47,069,206,296"
159010,아스플로,KOSDAQ,기계·장비,"10,370",-320,-2.99,"138,281,243,430"
127710,아시아경제,KOSDAQ,디지털컨텐츠,"1,338",-17,-1.25,"46,701,661,716"
154030,아시아종묘,KOSDAQ,"농업, 임업 및 어업","2,610",-5,-0.19,"29,025,389,790"
227610,아우딘퓨쳐스,KOSDAQ,화학,"1,771",-9,-0.51,"56,055,405,098"
143160,아이디스,KOSDAQ,통신장비,"19,850",160,0.81,"212,720,341,500"
054800,아이디스홀딩스,KOSDAQ,기타서비스,"10,980",-60,-0.54,"113,618,360,880"
332370,아이디피,KOSDAQ,정보기기,"3,730",15,0.40,"49,510,997,980"
339950,아이비김영,KOSDAQ,기타서비스,"2,095",-50,-2.33,"94,163,242,225"
099190,아이센스,KOSDAQ,의료·정밀기기,"20,300",-50,-0.25,"558,620,941,900"
289010,아이스크림에듀,KOSDAQ,출판·매체복제,"3,760",-10,-0.27,"48,368,779,120"
214430,아이쓰리시스템,KOSDAQ,일반전기전자,"43,500","2,250",5.45,"309,144,060,000"
040910,아이씨디,KOSDAQ,반도체,"8,260",-70,-0.84,"152,519,594,920"
368600,아이씨에이치,KOSDAQ,기타제조,"5,350",0,0.00,"93,830,151,100"
052860,아이앤씨,KOSDAQ,반도체,"2,880",0,0.00,"51,445,019,520"
069920,아이에스이커머스,KOSDAQ,유통,"2,740",0,0.00,"70,764,231,880"
038880,아이에이,KOSDAQ,반도체,420,-5,-1.18,"123,803,043,000"
307180,아이엘사이언스,KOSDAQ,일반전기전자,"2,790",-25,-0.89,"74,497,737,420"
101390,아이엠,KOSDAQ,IT부품,"8,930",-10,-0.11,"80,850,050,010"
451220,아이엠티,KOSDAQ,기계·장비,"21,300",-850,-3.84,"167,729,214,300"
078860,아이오케이,KOSDAQ,오락·문화,"3,955",-310,-7.27,"19,009,007,465"
090150,아이윈,KOSDAQ,운송장비·부품,"1,242",-21,-1.66,"52,009,113,906"
123010,아이윈플러스,KOSDAQ,반도체,"1,175",28,2.44,"38,373,786,850"
031310,아이즈비전,KOSDAQ,통신장비,"2,675",25,0.94,"61,105,977,300"
185490,아이진,KOSDAQ,기타서비스,"3,205",-55,-1.69,"86,630,457,720"
059100,아이컴포넌트,KOSDAQ,IT부품,"5,800",60,1.05,"41,010,988,000"
262840,아이퀘스트,KOSDAQ,소프트웨어,"6,730",130,1.97,"66,357,800,000"
175250,아이큐어,KOSDAQ,제약,"2,115",45,2.17,"79,435,948,320"
052460,아이크래프트,KOSDAQ,컴퓨터서비스,"3,695",-35,-0.94,"53,976,323,520"
119830,아이텍,KOSDAQ,반도체,"7,920",-20,-0.25,"169,759,632,240"
052770,아이톡시,KOSDAQ,유통,"1,835",87,4.98,"78,080,936,365"
124500,아이티센,KOSDAQ,컴퓨터서비스,"8,240",-610,-6.89,"189,629,402,480"
372800,아이티아이즈,KOSDAQ,소프트웨어,"6,250",40,0.64,"37,668,687,500"
084850,아이티엠반도체,KOSDAQ,반도체,"21,800",350,1.63,"494,487,961,200"
114840,아이패밀리에스씨,KOSDAQ,화학,"18,060",-430,-2.33,"310,667,108,640"
027360,아주IB투자,KOSDAQ,금융,"2,550",-35,-1.35,"308,155,785,300"
032080,아즈텍WB,KOSDAQ,섬유·의류,"1,490",-20,-1.32,"32,021,633,210"
013310,아진산업,KOSDAQ,운송장비·부품,"4,160",-70,-1.65,"161,435,381,120"
059120,아진엑스텍,KOSDAQ,반도체,"13,260",-70,-0.53,"129,266,382,960"
158430,아톤,KOSDAQ,소프트웨어,"4,460",75,1.71,"100,691,792,100"
067160,아프리카TV,KOSDAQ,소프트웨어,"126,300",300,0.24,"1,451,789,072,100"
001540,안국약품,KOSDAQ,제약,"8,110",70,0.87,"105,774,026,200"
053800,안랩,KOSDAQ,소프트웨어,"66,700",-100,-0.15,"667,924,128,500"
065660,안트로젠,KOSDAQ,유통,"14,650",10,0.07,"142,564,614,450"
297570,알로이스,KOSDAQ,통신장비,"1,398",-10,-0.71,"48,400,462,764"
260660,알리코제약,KOSDAQ,제약,"5,370",0,0.00,"82,306,102,770"
354320,알멕,KOSDAQ,금속,"41,950",750,1.82,"268,118,432,950"
361570,알비더블유,KOSDAQ,오락·문화,"3,785",20,0.53,"108,384,576,435"
131370,알서포트,KOSDAQ,디지털컨텐츠,"3,980",-75,-1.85,"212,002,990,340"
140670,알에스오토메이션,KOSDAQ,IT부품,"22,850",-900,-3.79,"212,576,749,000"
096610,알에프세미,KOSDAQ,반도체,"2,965",0,0.00,"51,550,708,615"
061040,알에프텍,KOSDAQ,통신장비,"4,010",10,0.25,"128,677,928,590"
148250,알엔투테크놀로지,KOSDAQ,정보기기,"4,920",-5,-0.10,"36,364,635,120"
347860,알체라,KOSDAQ,소프트웨어,"4,670",-255,-5.18,"100,640,237,240"
196170,알테오젠,KOSDAQ,기타서비스,"204,000","7,200",3.66,"10,814,412,912,000"
123750,알톤스포츠,KOSDAQ,운송장비·부품,"2,450",5,0.20,"31,228,427,650"
085810,알티캐스트,KOSDAQ,소프트웨어,918,-25,-2.65,"27,251,535,942"
117670,알파홀딩스,KOSDAQ,반도체,945,0,0.00,"37,461,339,405"
314140,알피바이오,KOSDAQ,제약,"9,940",-10,-0.10,"86,143,628,340"
291650,압타머사이언스,KOSDAQ,기타서비스,"3,300",-130,-3.79,"56,034,831,600"
293780,압타바이오,KOSDAQ,기타서비스,"6,210",10,0.16,"138,475,957,860"
196300,애니젠,KOSDAQ,제약,"16,250",80,0.49,"96,481,027,500"
310200,애니플러스,KOSDAQ,오락·문화,"3,675",100,2.80,"166,060,960,800"
179530,애드바이오텍,KOSDAQ,제약,"3,045",-35,-1.14,"27,832,651,980"
900100,애머릿지,KOSDAQ,유통,"1,608",18,1.13,"63,442,699,320"
205500,액션스퀘어,KOSDAQ,디지털컨텐츠,"1,725",32,1.89,"89,576,007,000"
052790,액토즈소프트,KOSDAQ,디지털컨텐츠,"9,670",-330,-3.30,"109,567,269,460"
290740,액트로,KOSDAQ,IT부품,"7,400",-10,-0.13,"74,481,081,400"
238090,앤디포스,KOSDAQ,비금속,"3,845",-5,-0.13,"90,516,310,035"
092600,앤씨앤,KOSDAQ,반도체,"1,910",0,0.00,"47,909,517,470"
129890,앱코,KOSDAQ,정보기기,"1,019",-30,-2.86,"51,605,634,790"
174900,앱클론,KOSDAQ,제약,"19,070",-490,-2.51,"313,192,731,470"
255440,야스,KOSDAQ,IT부품,"10,200",-90,-0.87,"133,191,600,000"
030960,양지사,KOSDAQ,출판·매체복제,"11,570",170,1.49,"184,888,600,000"
102120,어보브반도체,KOSDAQ,반도체,"15,120",-700,-4.42,"268,844,985,360"
263540,어스앤에어로스페이스,KOSDAQ,운송장비·부품,"5,950",0,0.00,"85,049,841,450"
238120,얼라인드,KOSDAQ,의료·정밀기기,"4,445",90,2.07,"63,914,192,720"
019990,에너토크,KOSDAQ,기계·장비,"6,650",-50,-0.75,"64,877,985,200"
270660,에브리봇,KOSDAQ,일반전기전자,"26,600",-700,-2.56,"324,289,697,200"
038680,에스넷,KOSDAQ,컴퓨터서비스,"5,230",-80,-1.51,"102,244,810,710"
217480,에스디생명공학,KOSDAQ,화학,499,0,0.00,"54,756,837,359"
121890,에스디시스템,KOSDAQ,정보기기,"2,120",-15,-0.70,"26,894,574,400"
304360,에스바이오메딕스,KOSDAQ,제약,"10,100",200,2.02,"114,504,467,600"
389500,에스비비테크,KOSDAQ,기계·장비,"35,600",250,0.71,"219,826,582,400"
042110,에스씨디,KOSDAQ,일반전기전자,"1,512",-6,-0.40,"73,074,300,768"
298060,에스씨엠생명과학,KOSDAQ,제약,"2,980",0,0.00,"60,992,399,040"
065420,에스아이리소스,KOSDAQ,화학,246,-4,-1.60,"17,608,015,554"
103230,에스앤더블류,KOSDAQ,기계·장비,"4,085",-10,-0.24,"29,412,000,000"
260970,에스앤디,KOSDAQ,음식료·담배,"27,550","3,000",12.22,"111,837,021,000"
101490,에스앤에스텍,KOSDAQ,반도체,"46,950",-450,-0.95,"1,007,145,436,650"
095910,에스에너지,KOSDAQ,IT부품,"1,873",15,0.81,"36,531,934,119"
275630,에스에스알,KOSDAQ,소프트웨어,"4,455",90,2.06,"26,810,140,995"
031330,에스에이엠티,KOSDAQ,유통,"2,995",0,0.00,"299,485,225,665"
060540,에스에이티,KOSDAQ,통신장비,"2,375",-150,-5.94,"62,066,601,750"
351320,에스에이티이엔지,KOSDAQ,IT부품,"2,400",-20,-0.83,"52,838,126,400"
056190,에스에프에이,KOSDAQ,기계·장비,"25,700",0,0.00,"922,855,132,000"
080000,에스엔유,KOSDAQ,기계·장비,"2,750",10,0.36,"94,387,892,500"
214310,에스엘에너지,KOSDAQ,반도체,306,0,0.00,"22,516,276,518"
246250,에스엘에스바이오,KOSDAQ,기타서비스,"5,160",20,0.39,"39,598,371,480"
041510,에스엠,KOSDAQ,오락·문화,"77,000",-300,-0.39,"1,816,393,194,000"
007820,에스엠코어,KOSDAQ,기계·장비,"5,910",-40,-0.67,"118,400,620,860"
109610,에스와이,KOSDAQ,금속,"4,670",80,1.74,"228,397,558,000"
365330,에스와이스틸텍,KOSDAQ,금속,"2,880",5,0.17,"88,156,800,000"
031860,에스유홀딩스,KOSDAQ,유통,193,-10,-4.93,"25,148,578,395"
306040,에스제이그룹,KOSDAQ,섬유·의류,"7,980",90,1.14,"78,729,307,440"
457940,에스케이증권제10호스팩,KOSDAQ,금융,"2,315",0,0.00,"7,662,650,000"
472230,에스케이증권제11호스팩,KOSDAQ,금융,"2,085",-5,-0.24,"8,663,175,000"
435870,에스케이증권제8호스팩,KOSDAQ,금융,"2,240",0,0.00,"8,332,800,000"
455910,에스케이증권제9호스팩,KOSDAQ,금융,"2,195",-25,-1.13,"11,018,900,000"
096630,에스코넥,KOSDAQ,IT부품,"1,879",35,1.90,"145,950,466,297"
069510,에스텍,KOSDAQ,일반전기전자,"8,590",190,2.26,"93,716,900,000"
041910,에스텍파마,KOSDAQ,제약,"10,830",-40,-0.37,"128,858,188,290"
234300,에스트래픽,KOSDAQ,소프트웨어,"3,935",-20,-0.51,"108,339,372,270"
039440,에스티아이,KOSDAQ,반도체,"35,050","-1,100",-3.04,"554,841,500,000"
098660,에스티오,KOSDAQ,섬유·의류,"2,145",95,4.63,"26,814,593,520"
052020,에스티큐브,KOSDAQ,IT부품,"6,160",420,7.32,"287,636,573,840"
237690,에스티팜,KOSDAQ,제약,"89,800","-4,100",-4.37,"1,689,027,995,000"
050760,에스폴리텍,KOSDAQ,화학,"1,849",-21,-1.12,"30,202,819,622"
288620,에스퓨얼셀,KOSDAQ,일반전기전자,"15,250",70,0.46,"106,434,569,000"
443670,에스피소프트,KOSDAQ,소프트웨어,"15,870",-220,-1.37,"336,396,802,620"
317830,에스피시스템스,KOSDAQ,기계·장비,"11,500",520,4.74,"123,898,907,000"
058610,에스피지,KOSDAQ,IT부품,"30,550",250,0.83,"677,518,348,000"
043340,에쎈테크,KOSDAQ,기계·장비,694,-2,-0.29,"65,930,000,000"
187660,에이디엠코리아,KOSDAQ,기타서비스,"3,780",235,6.63,"82,541,025,000"
054630,에이디칩스,KOSDAQ,기타제조,175,0,0.00,"13,949,155,675"
200710,에이디테크놀로지,KOSDAQ,반도체,"39,800",-800,-1.97,"534,397,346,200"
096690,에이루트,KOSDAQ,정보기기,424,4,0.95,"70,971,641,952"
298380,에이비엘바이오,KOSDAQ,제약,"26,300",100,0.38,"1,259,573,775,700"
203400,에이비온,KOSDAQ,기타서비스,"6,630","-1,110",-14.34,"146,032,333,590"
195990,에이비프로바이오,KOSDAQ,기계·장비,541,22,4.24,"154,017,139,061"
003800,에이스침대,KOSDAQ,기타제조,"26,000",100,0.39,"288,340,000,000"
088800,에이스테크,KOSDAQ,통신장비,"2,235",170,8.23,"156,284,773,155"
241840,에이스토리,KOSDAQ,오락·문화,"11,320",180,1.62,"107,992,732,080"
453860,에이에스텍,KOSDAQ,화학,"29,250",250,0.86,"165,473,538,750"
312610,에이에프더블류,KOSDAQ,일반전기전자,"2,110",-40,-1.86,"42,742,033,680"
172670,에이엘티,KOSDAQ,반도체,"20,800",250,1.22,"186,373,387,200"
445090,에이직랜드,KOSDAQ,반도체,"60,800","-2,200",-3.49,"649,246,963,200"
072990,에이치시티,KOSDAQ,기타서비스,"11,140",470,4.40,"79,880,049,540"
227100,에이치앤비디자인,KOSDAQ,일반전기전자,"1,574",177,12.67,"24,612,069,786"
239610,에이치엘사이언스,KOSDAQ,음식료·담배,"15,790",110,0.70,"85,141,495,850"
462020,에이치엠씨제6호스팩,KOSDAQ,금융,"2,080",5,0.24,"9,037,600,000"
148930,에이치와이티씨,KOSDAQ,IT부품,"7,200",20,0.28,"73,261,533,600"
044780,에이치케이,KOSDAQ,기계·장비,"1,654",20,1.22,"30,608,571,698"
357230,에이치피오,KOSDAQ,음식료·담배,"4,690",-10,-0.21,"99,192,210,250"
355690,에이텀,KOSDAQ,일반전기전자,"13,150",-410,-3.02,"70,973,443,000"
071670,에이테크솔루션,KOSDAQ,기계·장비,"10,740",30,0.28,"107,400,000,000"
045660,에이텍,KOSDAQ,정보기기,"16,670",520,3.22,"137,694,200,000"
224110,에이텍모빌리티,KOSDAQ,정보기기,"15,920",330,2.12,"85,012,800,000"
021080,에이티넘인베스트,KOSDAQ,금융,"2,860",-50,-1.72,"137,280,000,000"
089530,에이티세미콘,KOSDAQ,반도체,600,0,0.00,"43,367,041,800"
200470,에이팩트,KOSDAQ,반도체,"5,230",-50,-0.95,"221,553,746,390"
262260,에이프로,KOSDAQ,일반전기전자,"12,860",-240,-1.83,"186,060,434,720"
109960,에이프로젠 H&G,KOSDAQ,유통,725,0,0.00,"82,760,400,100"
397030,에이프릴바이오,KOSDAQ,기타서비스,"17,670",610,3.58,"382,071,872,100"
089970,에이피티씨,KOSDAQ,기계·장비,"15,310",-220,-1.42,"367,142,909,450"
230240,에치에프알,KOSDAQ,통신장비,"14,930",-10,-0.07,"201,391,158,180"
230360,에코마케팅,KOSDAQ,기타서비스,"13,050",50,0.38,"422,402,778,450"
038870,에코바이오,KOSDAQ,기타서비스,"5,670",-90,-1.56,"79,464,760,830"
097780,에코볼트,KOSDAQ,운송장비·부품,"1,068",29,2.79,"72,336,000,984"
448280,에코아이,KOSDAQ,기타서비스,"32,100",-200,-0.62,"317,053,080,300"
101360,에코앤드림,KOSDAQ,화학,"59,600","-1,300",-2.13,"682,734,866,800"
128540,에코캡,KOSDAQ,운송장비·부품,"2,460",50,2.07,"65,658,531,600"
086520,에코프로,KOSDAQ,금융,"628,000","11,000",1.78,"16,722,175,504,000"
247540,에코프로비엠,KOSDAQ,일반전기전자,"277,000","1,000",0.36,"27,090,972,288,000"
383310,에코프로에이치엔,KOSDAQ,화학,"83,800","-3,100",-3.57,"1,282,553,301,600"
038110,에코플라스틱,KOSDAQ,운송장비·부품,"4,760",-30,-0.63,"195,966,201,200"
073540,에프알텍,KOSDAQ,통신장비,"1,860",-375,-16.78,"21,204,000,000"
064850,에프앤가이드,KOSDAQ,기타서비스,"6,630",180,2.79,"80,090,400,000"
036810,에프에스티,KOSDAQ,반도체,"22,900",-850,-3.58,"498,230,468,100"
173940,에프엔씨엔터,KOSDAQ,오락·문화,"3,910",-60,-1.51,"60,185,879,280"
083500,에프엔에스테크,KOSDAQ,기계·장비,"12,940",-160,-1.22,"110,969,842,680"
054940,엑사이엔씨,KOSDAQ,건설,820,26,3.27,"27,202,309,360"
043090,엑서지21,KOSDAQ,유통,475,-11,-2.26,"33,088,319,975"
950130,엑세스바이오,KOSDAQ,제약,"7,960",170,2.18,"289,472,142,120"
205100,엑셈,KOSDAQ,소프트웨어,"2,460",0,0.00,"177,030,040,260"
